Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,ladderRatio,elevator,subway,floor_new,constructionTime_new,buildingType_1.0,buildingType_2.0,buildingType_3.0,buildingType_4.0,buildingStructure_1,buildingStructure_2,buildingStructure_3,buildingStructure_4,buildingStructure_5,buildingStructure_6,totalPrice,predict_price,error
116.594451,39.777202,82.26,2,1,1,1,0.25,0,0,20,2015,0,0,0,1,0,0,0,0,0,1,296.0,312,-5
116.335491,39.780886,85.04,2,1,1,1,0.5,1,1,24,2013,0,0,1,0,0,0,0,0,0,1,480.0,401,16
116.463953,39.934066,46.22,1,1,1,1,0.333,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,420.0,311,25
116.444278,39.938213,58.61,2,1,1,1,0.5,0,1,7,1990,0,0,0,1,0,1,0,0,0,0,444.0,511,-15
116.386269,39.888411,45.08,1,1,1,1,0.5,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,418.0,427,-2
116.603404,40.053611,56.49,2,1,1,1,0.333,0,0,5,1983,0,0,0,1,0,1,0,0,0,0,199.8,169,15
116.424684,39.99173,254.1,4,2,1,2,0.667,1,1,17,2003,0,0,1,0,0,0,0,0,0,1,1415.0,1579,-11
116.498691,39.922943,64.91,1,0,1,1,0.5,1,0,24,2011,0,0,0,1,0,0,0,0,0,1,430.0,424,1
116.431552,40.082903,119.04,2,2,1,2,0.333,1,0,12,2005,0,0,0,1,0,0,0,0,0,1,332.0,393,-18
116.632377,40.033796,99.07,2,1,1,1,0.5,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,207.0,265,-28
116.441716,39.946158,107.45,2,2,1,2,0.5,1,1,25,2003,1,0,0,0,0,0,0,0,0,1,680.0,899,-32
116.391726,39.978788,74.0,3,1,1,1,0.333,0,1,6,1989,0,0,0,1,0,1,0,0,0,0,729.0,739,-1
116.609957,39.91983,101.8,2,1,1,1,0.5,1,1,28,2007,0,0,1,0,0,0,0,0,0,1,375.0,507,-35
116.689177,39.931339,57.78,2,1,1,1,0.375,1,0,27,2012,1,0,0,0,0,0,0,0,0,1,375.0,299,20
116.450792,39.871858,105.42,2,2,1,2,0.375,1,1,22,2000,1,0,0,0,0,0,0,0,0,1,535.0,531,0
116.417993,39.970747,49.51,1,1,1,1,0.333,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,562.0,334,40
116.318055,39.770087,92.48,2,2,1,1,0.5,1,0,14,2012,0,0,0,1,0,0,0,0,0,1,360.0,418,-16
116.346109,39.756539,66.15,2,1,1,1,0.5,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,260.0,240,7
116.400533,39.962226,57.96,2,1,1,1,0.333,0,1,5,1980,0,0,0,1,0,0,0,1,0,0,658.0,615,6
116.342295,40.002937,57.9,2,1,1,1,0.333,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,469.5,529,-12
116.328951,40.092076,116.92,3,1,1,2,0.333,0,1,6,2000,0,0,0,1,0,1,0,0,0,0,440.0,427,2
116.669984,40.190146,135.0,3,2,1,2,0.5,1,0,11,2014,0,0,0,1,0,0,0,0,0,1,492.0,526,-6
116.277126,39.897751,90.92,2,1,1,1,0.2,1,0,22,2002,1,0,0,0,0,0,0,0,0,1,330.0,379,-15
116.382471,40.08696,88.62,2,1,1,1,0.125,0,1,6,2003,0,0,0,1,0,1,0,0,0,0,268.0,324,-21
116.446047,39.964131,83.27,3,1,1,1,0.28600000000000003,1,1,18,1987,1,0,0,0,0,0,0,0,0,1,216.0,512,-137
116.420573,39.969034,71.83,3,1,1,1,0.5,0,1,6,1993,0,0,0,1,0,0,0,1,0,0,595.0,525,11
116.671806,40.140872,136.36,3,2,1,2,0.667,1,0,20,2007,0,0,0,1,0,0,0,0,0,1,448.0,501,-11
116.376524,39.885035,41.95,1,0,0,0,0.25,0,1,6,1990,0,0,0,1,0,0,0,1,0,0,310.0,352,-13
116.429293,39.872461,46.39,1,1,1,1,0.158,1,1,32,2005,1,0,0,0,0,0,0,0,0,1,301.0,245,18
116.292014,39.928693,54.13,2,1,1,1,0.5,0,0,5,1990,0,0,0,1,0,1,0,0,0,0,388.0,440,-13
116.421842,40.119709,137.68,3,2,1,2,0.5,0,0,6,2008,0,0,0,1,0,0,0,1,0,0,330.0,422,-27
116.382606,39.983696,66.1,2,1,1,1,0.25,1,1,16,1996,1,0,0,0,0,0,0,0,0,1,456.0,531,-16
116.24585,39.839535,89.45,2,1,1,1,0.25,1,0,22,2004,1,0,0,0,0,1,0,0,0,0,382.0,290,23
116.34141,39.855605,56.98,2,1,1,1,0.5,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,200.0,290,-45
116.44832,39.85524,161.44,3,2,1,2,1.0,1,1,15,2009,0,0,0,1,0,0,0,0,0,1,705.0,883,-25
116.560531,39.925155,51.18,1,1,1,1,0.5,0,1,6,1998,0,0,0,1,0,1,0,0,0,0,265.0,251,5
116.491073,39.936639,65.3,2,1,1,1,0.333,0,1,6,1983,0,0,0,1,0,1,0,0,0,0,240.0,331,-38
116.310205,39.987486,57.16,1,0,1,1,0.161,1,1,18,2004,0,0,1,0,0,0,0,0,0,1,425.0,428,0
116.238706,39.854004,43.39,2,1,1,1,0.333,0,0,6,1985,0,0,0,1,0,1,0,0,0,0,225.0,202,10
116.387845,40.000198,165.01,3,1,1,2,0.3,1,0,23,2001,1,0,0,0,0,0,0,0,0,1,836.0,843,0
116.509212,39.921449,165.21,3,2,1,2,0.5,1,1,26,1995,1,0,0,0,0,0,0,0,0,1,700.0,722,-3
116.443144,39.788087,107.09,2,2,1,2,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,416.8,432,-3
116.395716,39.846811,62.99,2,1,1,1,0.222,1,1,15,2007,0,0,1,0,0,0,0,0,0,1,365.0,318,12
116.703713,39.95821,105.45,3,1,1,1,0.5,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,280.0,331,-18
116.481662,39.878749,55.05,1,1,1,1,0.2,1,1,18,1994,1,0,0,0,0,0,0,0,0,1,315.0,267,14
116.489254,40.006445,82.73,1,1,1,1,0.333,1,1,24,2006,0,0,1,0,0,0,0,0,0,1,456.0,555,-21
116.638919,39.900576,54.0,1,0,1,1,0.16699999999999998,1,0,22,2009,1,0,0,0,0,0,0,0,0,1,311.0,253,18
116.605893,40.05416500000001,66.06,2,1,1,1,0.25,1,0,11,1986,1,0,0,0,0,0,0,0,0,1,210.0,225,-7
116.427511,39.983814,64.48,2,1,1,1,0.333,0,1,6,1988,0,0,0,1,0,1,0,0,0,0,373.5,433,-15
116.554832,39.922242,32.03,1,1,1,1,0.25,0,1,6,1989,0,0,0,1,0,0,0,1,0,0,150.0,187,-25
116.446449,39.812275,71.57,2,1,1,1,0.5,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,294.5,233,20
116.423295,39.902249,58.42,1,0,1,1,0.15,1,1,17,2000,1,0,0,0,0,0,0,0,0,1,550.0,408,25
116.374459,39.995227,56.9,2,1,1,1,0.333,0,0,6,1989,0,0,0,1,0,1,0,0,0,0,590.0,438,25
116.413046,40.056407,54.25,1,1,1,1,0.5,0,0,6,1998,0,0,0,1,0,1,0,0,0,0,225.0,289,-28
116.340034,39.885855,88.78,2,1,1,1,0.273,1,1,22,2004,1,0,0,0,0,0,0,0,0,1,470.0,662,-40
116.703713,39.95821,104.85,3,1,1,1,0.5,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,228.0,312,-37
116.210318,39.916082,43.08,1,1,1,1,0.5,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,245.0,232,5
116.383392,39.89037800000001,98.0,2,1,1,1,0.5,1,1,18,2009,0,0,1,0,0,0,0,0,0,1,1390.0,1084,21
116.493655,39.905367,79.5,1,1,1,2,0.16699999999999998,1,1,18,2008,0,0,1,0,0,0,0,0,0,1,480.0,391,18
116.609957,39.91983,73.02,1,2,1,1,0.333,1,1,20,2009,0,0,1,0,0,0,0,0,0,1,398.0,363,8
116.340073,39.899642,62.0,1,0,1,1,0.25,1,1,25,2012,1,0,0,0,0,0,0,0,0,1,375.0,394,-5
116.260421,39.92766500000001,69.19,2,1,1,1,0.5,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,495.0,446,9
116.293151,39.849302,66.9,2,1,1,1,0.5,0,1,14,1999,0,0,1,0,0,0,0,0,0,1,236.0,287,-21
116.523444,39.92445,108.98,2,1,1,1,0.375,1,1,29,2000,1,0,0,0,0,0,0,0,0,1,700.0,647,7
116.175983,39.767012,104.19,2,2,1,1,0.5,1,0,11,2007,0,0,0,1,0,0,0,0,0,1,230.0,267,-16
116.414421,40.053513,24.71,1,0,0,0,0.083,0,0,2,2007,0,0,1,0,0,0,0,0,0,1,53.5,138,-158
116.326632,39.992911,32.7,1,1,1,1,0.333,0,1,4,1986,0,0,0,1,0,1,0,0,0,0,425.0,426,0
116.336244,39.932195,54.2,2,1,1,1,0.25,0,1,6,1984,0,0,0,1,0,1,0,0,0,0,485.0,458,5
116.265725,40.057734,89.18,2,1,1,1,0.5,1,1,8,2004,0,0,0,1,0,0,0,0,0,1,933.0,689,26
116.43868,39.941436,171.2,2,2,1,2,0.667,1,1,22,2001,1,0,0,0,0,0,0,0,0,1,770.0,953,-23
116.446995,39.961109,60.09,2,1,1,1,0.5,0,0,6,1986,0,0,0,1,0,1,0,0,0,0,244.0,374,-53
116.324898,39.891441,36.39,1,1,1,1,0.071,0,1,6,1990,0,0,0,1,0,0,0,1,0,0,255.0,251,1
116.415742,40.077796,61.89,1,1,1,1,0.25,1,1,13,2002,0,0,0,1,0,0,0,0,0,1,334.0,311,6
116.343245,39.900529,32.84,1,1,1,1,0.081,1,1,10,2005,1,0,0,0,0,0,0,0,0,1,237.0,350,-47
116.343245,39.900529,35.6,1,1,1,1,0.121,1,1,20,2004,1,0,0,0,0,0,0,0,0,1,310.0,361,-16
116.348786,39.799417,92.0,2,1,1,1,0.333,1,0,20,2010,0,0,0,1,0,0,0,0,0,1,370.0,466,-26
116.399275,39.958385,56.8,3,1,1,1,0.333,0,1,5,1980,0,0,0,1,0,1,0,0,0,0,600.0,632,-5
116.452958,39.91113,67.68,2,1,1,1,0.25,0,1,4,1962,0,0,0,1,0,1,0,0,0,0,462.0,450,2
116.432396,39.95180300000001,89.74,2,2,1,1,1.0,1,1,10,2003,0,0,1,0,0,0,0,0,0,1,624.0,808,-29
116.344635,39.887735,76.76,3,1,1,1,0.5,0,1,6,1982,0,0,0,1,0,0,0,1,0,0,546.0,555,-1
116.16608,39.77107700000001,87.71,2,1,1,1,0.4,1,0,14,2011,1,0,0,0,0,0,0,0,0,1,170.0,225,-32
116.233381,39.896656,53.0,1,1,1,1,0.5,1,0,17,2006,0,0,0,1,0,0,0,0,0,1,359.0,246,31
116.568799,39.853078,122.4,3,1,1,2,0.333,1,0,19,2008,1,0,0,0,0,0,0,0,0,1,735.0,527,28
116.428929,39.980782,57.39,2,1,1,1,0.333,0,1,6,1989,0,0,0,1,0,0,0,1,0,0,467.0,380,18
116.31681,39.768231,87.0,3,1,1,2,0.192,1,0,12,2013,0,0,1,0,0,0,0,0,0,1,322.0,411,-27
116.417045,40.006843,56.21,2,1,1,1,0.25,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,311.5,377,-21
116.435055,39.941656,64.71,2,1,1,1,0.5,0,1,7,2003,0,0,0,1,0,0,0,0,0,1,495.0,638,-28
116.441781,39.991956,58.28,1,1,1,1,0.16699999999999998,1,0,24,1998,1,0,0,0,0,0,0,0,0,1,358.0,405,-13
116.35491299999998,40.040671,49.05,2,1,1,1,0.333,0,1,5,1995,0,0,0,1,0,1,0,0,0,0,385.0,312,18
116.492767,39.998248,99.31,2,2,1,1,0.667,1,0,27,2009,0,0,0,1,0,0,0,0,0,1,916.0,787,14
116.551758,39.964586,150.51,3,2,1,1,0.5,1,0,8,2007,0,0,0,1,0,0,0,0,0,1,835.0,717,14
116.598102,39.925791,61.3,1,1,1,1,0.16699999999999998,0,0,6,1998,0,0,0,1,0,1,0,0,0,0,250.0,257,-2
116.07251399999998,39.678855,130.1,3,2,1,2,0.5,0,0,18,2014,0,0,1,0,0,0,0,0,0,1,381.0,346,9
116.26973,39.901123,58.8,2,1,1,1,0.5,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,195.0,250,-28
116.324898,39.891441,56.83,2,1,1,1,0.5,0,1,6,1990,0,0,0,1,0,1,0,0,0,0,426.0,337,20
116.457526,39.8764,72.4,2,1,1,1,0.214,1,1,27,2009,1,0,0,0,0,0,0,0,0,1,235.0,317,-35
116.47638,39.875691,81.85,2,1,1,1,0.2,1,0,25,2002,1,0,0,0,0,0,0,0,0,1,400.0,481,-20
116.471754,40.02946,84.75,2,2,1,1,0.4,1,1,25,2009,0,0,1,0,0,0,0,0,0,1,570.0,623,-9
116.430012,40.066244,102.95,2,1,1,1,0.5,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,330.7,344,-4
116.599448,40.048301,124.24,4,2,1,2,0.5,0,0,6,1993,0,0,0,1,0,1,0,0,0,0,278.0,242,12
116.50798,39.91836,114.05,2,2,1,2,0.5,1,1,12,2006,0,0,0,1,0,0,0,0,0,1,500.0,694,-38
116.46603,40.011663,224.02,3,2,1,2,1.0,1,1,28,2010,0,0,0,1,0,0,0,0,0,1,1570.0,1691,-7
116.422441,40.006907,106.85,2,2,1,2,0.333,1,1,16,2003,0,0,1,0,0,0,0,0,0,1,655.0,731,-11
116.345639,39.909672,44.7,2,1,1,1,0.125,1,1,18,1986,1,0,0,0,0,1,0,0,0,0,495.0,456,7
116.371718,40.017544,63.76,2,1,1,1,0.333,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,342.0,371,-8
116.462185,39.884984,65.62,2,1,1,1,0.14300000000000002,1,1,18,1998,1,0,0,0,0,0,0,0,0,1,280.0,312,-11
116.390643,39.997027,84.76,2,1,1,1,0.2,1,0,22,1999,1,0,0,0,0,0,0,0,0,1,393.0,508,-29
116.513063,39.93712100000001,64.53,1,1,1,1,0.28600000000000003,1,0,25,2006,0,0,1,0,0,0,0,0,0,1,316.0,351,-11
116.438986,39.853197,46.17,1,0,1,1,0.25,1,1,21,2004,0,0,1,0,0,0,0,0,0,1,185.0,239,-29
116.693646,39.944018,101.0,3,1,1,1,0.25,1,0,11,2010,0,0,1,0,0,0,0,0,0,1,508.0,436,13
116.60292,39.909042,75.0,2,1,1,1,0.5,1,0,18,2011,0,0,1,0,0,0,0,0,0,1,485.0,330,31
116.342295,40.002937,42.0,1,1,1,1,0.333,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,286.0,376,-31
116.30313,39.950488,36.9,1,1,1,1,0.28600000000000003,1,1,21,1990,1,0,0,0,0,0,0,0,0,1,325.0,350,-7
116.340971,39.741186,46.95,2,1,1,1,0.25,0,1,5,1983,0,0,0,1,0,1,0,0,0,0,260.0,178,31
116.415714,39.993021,67.46,3,1,1,1,0.5,0,1,6,1988,0,0,0,1,0,0,0,1,0,0,522.0,450,13
116.28848899999998,39.928841,55.0,2,1,1,1,0.25,1,0,16,1991,1,0,0,0,0,0,0,0,0,1,350.0,363,-3
116.391726,39.978788,72.38,2,1,1,1,0.25,1,1,20,1991,1,0,0,0,0,0,0,0,0,1,680.0,685,0
116.455939,39.94241,92.5,1,1,1,1,0.5,1,0,21,2007,0,0,1,0,0,0,0,0,0,1,515.0,651,-26
116.665923,40.186753,33.0,1,0,1,1,0.13,1,0,15,2014,0,0,0,1,0,0,0,0,0,1,78.0,75,2
116.489254,40.006445,80.03,1,1,1,1,0.5,1,1,25,2006,0,0,1,0,0,0,0,0,0,1,589.0,559,4
116.195775,39.912986,45.05,1,1,1,1,0.222,1,1,16,1984,1,0,0,0,0,0,0,0,0,1,169.0,217,-28
116.365348,39.954107,93.92,1,1,1,1,0.4,1,1,22,2000,0,0,1,0,0,0,0,0,0,1,618.0,795,-28
116.445582,39.974979,77.5,3,1,1,1,0.25,1,1,20,1992,1,0,0,0,0,0,0,0,0,1,635.0,491,22
116.386555,40.0865,96.49,2,2,1,2,0.5,0,0,6,2009,0,0,0,1,0,0,0,0,0,1,538.0,374,30
116.437968,39.959943,57.78,2,1,1,1,0.5,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,354.0,375,-6
116.501162,39.915382,98.03,2,2,1,1,0.273,1,1,30,2003,1,0,0,0,0,0,0,0,0,1,433.0,543,-25
116.416156,40.082585,155.53,3,2,1,2,0.5,1,1,13,2003,0,0,0,1,0,1,0,0,0,0,349.0,433,-24
116.374508,39.915106,44.6,1,1,1,1,0.333,0,1,6,2000,0,0,0,1,0,1,0,0,0,0,598.0,478,19
116.38048,39.878233,59.96,2,1,1,1,0.2,0,1,6,1980,0,0,0,1,0,1,0,0,0,0,513.0,511,0
116.111318,39.949921,102.37,2,1,1,1,0.5,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,323.0,288,10
116.117019,39.93386,66.6,2,1,1,1,0.333,0,0,6,1992,0,0,0,1,0,0,0,1,0,0,273.0,168,38
116.377942,39.847498,36.56,1,1,1,1,0.171,1,1,16,2011,0,0,0,1,0,0,0,0,0,1,288.0,240,16
116.393321,39.988213,54.75,2,1,1,1,0.333,0,1,6,1986,0,0,0,1,0,1,0,0,0,0,448.0,369,17
116.280532,40.203151,102.64,3,2,1,1,0.5,1,0,9,2010,0,0,0,1,0,0,0,0,0,1,550.0,377,31
116.343001,39.964408,61.1,2,1,1,1,0.333,0,0,5,1988,0,0,0,1,0,1,0,0,0,0,368.0,513,-39
116.453086,39.898397,68.19,1,0,1,1,0.304,1,1,23,2009,1,0,0,0,0,0,0,0,0,1,342.0,415,-21
116.488988,39.870064,55.46,1,1,1,1,0.5,1,0,21,2008,0,0,1,0,0,0,0,0,0,1,238.0,217,8
116.352299,40.062427,47.3,1,1,1,1,0.25,0,1,5,1994,0,0,0,1,0,1,0,0,0,0,458.0,359,21
116.249496,40.221791,74.35,2,1,1,1,0.333,0,0,7,1998,0,0,0,1,0,1,0,0,0,0,176.0,228,-29
116.516087,39.923147,84.99,1,1,1,1,0.5,1,0,15,2005,1,0,0,0,0,0,0,0,0,1,297.8,358,-20
116.375444,39.812496,59.0,2,1,1,1,0.4,1,1,16,2009,1,0,0,0,0,0,0,0,0,1,205.0,261,-27
116.311776,40.084907,131.09,3,2,1,2,0.5,1,0,9,2005,0,0,1,0,0,0,0,0,0,1,395.0,456,-15
116.471215,39.903238,52.06,2,0,1,1,0.25,1,1,12,1983,0,0,1,0,0,0,0,0,0,1,405.0,325,19
116.441139,39.988927,116.51,2,1,1,1,0.25,1,0,20,2001,1,0,0,0,0,0,0,0,0,1,845.0,662,21
116.422441,40.006907,132.83,3,2,1,2,0.333,1,1,16,2003,0,0,1,0,0,0,0,0,0,1,710.0,917,-29
116.25403500000002,40.205429,54.06,1,1,1,1,0.4,1,0,15,2010,0,0,1,0,0,0,0,0,0,1,140.5,221,-57
116.422479,40.06389,55.89,1,0,0,0,0.2,1,1,30,2004,1,0,0,0,0,0,0,0,0,1,203.5,188,7
116.437847,39.933684,71.44,2,1,1,1,0.5,1,1,21,2003,0,0,0,1,0,0,0,0,0,1,757.0,780,-3
116.697838,40.110591,74.15,2,1,1,1,0.5,0,0,6,2007,0,0,0,1,0,1,0,0,0,0,307.0,271,11
116.315445,40.074203,97.99,2,1,1,1,0.667,1,0,28,2014,0,0,1,0,0,0,0,0,0,1,508.0,474,6
116.560215,40.093,51.55,1,1,1,1,0.25,1,1,11,2007,0,0,1,0,0,0,0,0,0,1,168.0,218,-30
116.338639,40.079333,100.87,2,1,1,1,0.5,0,1,6,2003,0,0,0,1,0,1,0,0,0,0,295.0,374,-27
116.456102,39.931183,45.0,2,0,1,1,0.16699999999999998,1,1,12,1980,0,0,1,0,0,0,0,0,0,1,275.0,340,-23
116.469221,40.000762,147.59,3,2,1,2,0.375,1,1,24,2001,1,0,0,0,0,0,0,0,0,1,956.0,683,28
116.481385,39.874867,71.2,2,1,1,1,0.5,0,1,6,1995,0,0,0,1,0,1,0,0,0,0,465.0,356,23
116.487808,39.889853,61.0,2,1,1,1,0.333,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,355.0,296,16
116.508281,39.915816,92.58,2,2,1,1,0.16699999999999998,1,1,9,2008,0,0,0,1,0,0,0,0,0,1,613.0,544,11
116.501958,39.882586,103.38,2,1,1,1,0.4,1,1,21,2006,0,0,1,0,0,0,0,0,0,1,400.0,541,-35
116.233381,39.896656,92.81,2,1,1,1,0.5,1,0,15,2004,0,0,0,1,0,0,0,0,0,1,600.0,526,12
116.381497,39.97775,46.0,1,1,1,1,0.071,1,0,9,1997,0,0,1,0,0,0,0,0,0,1,310.0,325,-5
116.484508,39.93403,69.56,2,1,1,1,1.5,1,1,14,1996,0,0,1,0,0,1,0,0,0,0,339.0,431,-27
116.433123,40.00209,73.23,1,1,1,1,0.5,1,1,18,2009,0,0,1,0,0,0,0,0,0,1,613.0,519,15
116.39769,39.95265,44.8,1,1,1,1,0.333,0,1,5,1987,0,0,0,1,0,1,0,0,0,0,610.0,488,19
116.329405,39.84637100000001,136.55,3,2,1,2,0.5,1,1,16,2006,0,0,0,1,0,0,0,0,0,1,870.0,692,20
116.407635,39.813874,50.74,1,1,1,1,0.125,0,0,6,1996,0,0,0,1,0,1,0,0,0,0,152.0,211,-39
116.425422,40.068646,206.56,4,2,1,3,0.5,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,400.0,464,-16
116.497256,39.804081,102.17,2,1,1,1,0.5,1,0,7,2000,0,0,0,1,0,0,0,0,0,1,550.0,396,27
116.375366,39.958063,35.01,1,0,0,1,0.069,1,1,12,2001,0,0,1,0,0,0,0,0,0,1,140.0,280,-100
116.387408,39.935904,45.0,1,1,1,1,0.5,0,1,7,1991,0,0,0,1,0,1,0,0,0,0,637.0,496,22
116.365562,39.982896,58.87,2,1,1,1,0.5,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,548.0,485,11
116.446282,40.052378,81.32,2,1,1,1,0.5,1,1,24,2011,0,0,0,1,0,0,0,0,0,1,685.0,642,6
116.353023,39.88224,107.86,2,1,1,1,0.25,1,0,23,2002,1,0,0,0,0,0,0,0,0,1,520.0,651,-25
116.188426,39.935915,68.18,2,1,1,1,0.5,0,1,6,1999,0,0,0,1,0,1,0,0,0,0,267.0,249,6
116.59247,39.926531,65.9,1,1,1,1,0.25,1,1,11,2002,0,0,0,1,0,0,0,0,0,1,363.5,330,9
116.603501,39.919667,131.06,3,1,1,1,0.333,1,1,24,2001,1,0,0,0,0,0,0,0,0,1,434.0,478,-10
116.332577,39.76032100000001,71.3,2,2,1,1,0.5,1,1,28,2013,0,0,0,1,0,0,0,0,0,1,518.0,335,35
116.360745,40.088084,63.81,1,1,1,1,0.333,1,1,8,2007,0,0,0,1,0,0,0,0,0,1,389.5,349,10
116.17041,39.767123,90.56,2,1,1,1,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,266.0,223,15
116.350151,39.915176,110.1,3,1,1,1,1.0,1,1,17,1999,0,0,1,0,0,1,0,0,0,0,1220.0,998,18
116.525115,39.922302,83.52,2,1,1,1,0.222,1,1,22,2002,1,0,0,0,0,0,0,0,0,1,294.7,402,-36
116.365562,39.982896,60.2,2,1,1,1,0.16699999999999998,1,1,14,1989,0,0,1,0,0,0,0,0,0,1,620.0,515,16
116.188935,40.05410300000001,56.46,2,1,1,1,0.125,1,0,10,2012,1,0,0,0,0,0,0,0,0,1,165.0,207,-25
116.513419,39.942553,114.64,2,1,1,1,0.25,1,0,21,2005,1,0,0,0,0,0,0,0,0,1,466.0,498,-6
116.312131,39.970749,69.9,3,1,1,1,0.14300000000000002,1,1,16,1992,1,0,0,0,0,0,0,0,0,1,630.0,591,6
116.394288,39.972468,60.9,2,1,1,1,0.2,0,1,6,1984,0,0,0,1,0,1,0,0,0,0,650.0,633,2
116.367137,40.040209,58.0,1,1,1,1,0.333,0,1,6,2000,0,0,0,1,0,1,0,0,0,0,240.0,336,-40
116.524384,39.824643,58.07,1,1,1,1,0.333,0,0,6,2010,0,0,0,1,0,1,0,0,0,0,235.0,218,6
116.335332,40.067075,85.22,2,1,1,1,0.5,0,0,6,2002,0,0,0,1,0,1,0,0,0,0,420.0,410,2
116.257104,39.873962,92.0,3,1,1,1,0.5,1,1,9,2010,0,0,0,1,0,0,0,0,0,1,662.0,623,5
116.24991599999998,40.227383,75.54,2,1,1,1,0.333,0,1,6,1997,0,0,0,1,0,1,0,0,0,0,178.0,252,-42
116.21005,39.919736,58.07,2,1,1,1,0.2,0,0,6,1984,1,0,0,0,0,0,0,1,0,0,208.0,260,-25
116.335491,39.780886,39.63,2,1,1,1,0.14300000000000002,1,1,9,2011,0,0,1,0,0,0,0,0,0,1,180.0,181,0
116.235582,39.88187,62.13,1,1,1,1,0.25,0,0,34,2013,0,0,1,0,0,0,0,0,0,1,320.0,282,11
116.612069,39.934271,89.69,3,1,1,1,0.28600000000000003,1,1,27,2010,1,0,0,0,0,0,0,0,0,1,467.0,407,12
116.450792,39.871858,143.74,3,2,1,2,0.3,1,1,22,2000,1,0,0,0,0,0,0,0,0,1,514.0,583,-13
116.365602,40.094493,126.04,3,1,1,2,0.5,0,1,6,2005,0,0,0,1,0,1,0,0,0,0,531.0,496,6
116.469439,39.891382,45.0,1,0,1,1,0.087,1,1,16,2003,1,0,0,0,0,0,0,0,0,1,285.0,293,-2
116.333765,40.07892,139.0,3,1,1,2,0.5,0,1,6,2005,0,0,0,1,0,0,0,0,0,1,670.0,521,22
116.43934099999998,40.082372,165.73,3,2,1,2,0.5,0,0,7,2005,0,0,0,1,0,1,0,0,0,0,355.0,397,-12
116.16293799999998,39.939005,62.97,2,1,1,1,0.28600000000000003,1,0,16,1987,1,0,0,0,0,0,0,0,0,1,162.0,220,-35
116.427873,39.999098,98.95,2,1,1,1,0.273,1,1,24,2002,1,0,0,0,0,0,0,0,0,1,628.0,610,2
116.509699,39.937474,53.88,2,1,1,1,0.333,0,1,6,1982,0,0,0,1,0,1,0,0,0,0,208.0,289,-39
116.508281,39.915816,139.19,3,1,1,2,0.25,1,0,9,2006,0,0,1,0,0,0,0,0,0,1,700.0,674,3
116.436604,39.852209,59.75,1,1,1,1,0.25,1,1,24,2013,1,0,0,0,0,0,0,0,0,1,228.0,287,-26
116.446282,40.052378,87.5,2,2,1,1,0.5,1,1,7,2011,0,0,0,1,0,0,0,0,0,1,745.0,581,21
116.430562,40.045549,127.67,3,1,1,2,0.5,1,0,15,2004,0,0,0,1,0,0,0,0,0,1,769.0,681,11
116.471931,40.008739,97.5,2,2,1,1,0.3,1,1,28,1998,1,0,0,0,0,0,0,0,0,1,445.0,519,-16
116.471971,39.928354,62.52,2,1,1,1,0.25,1,1,14,1986,0,0,0,1,0,0,0,0,0,1,468.0,411,12
116.422295,40.133927,80.12,2,2,1,1,0.5,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,182.0,253,-39
116.4388,40.054941,52.24,2,1,1,2,0.235,1,1,17,2012,0,0,1,0,0,0,0,0,0,1,460.0,381,17
116.426125,39.99076,54.47,1,1,1,1,0.25,1,1,16,1993,1,0,0,0,0,0,0,0,0,1,408.0,345,15
116.404579,39.978491,38.96,1,1,1,1,0.25,1,1,16,1986,1,0,0,0,0,0,0,0,0,1,231.5,288,-24
116.233785,39.906862,60.52,2,1,1,1,0.333,0,0,6,1988,0,0,0,1,0,1,0,0,0,0,185.0,259,-40
116.340633,39.891697,58.74,2,1,1,1,0.333,0,1,6,1986,0,0,0,1,0,1,0,0,0,0,420.0,452,-7
116.430848,39.869676,94.1,3,1,1,1,0.222,1,0,22,1991,1,0,0,0,0,0,0,0,0,1,560.0,494,11
